0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:08 -0600] "GET /fesdweb/SingleCompound.jsp?Id=76994 HTTP/1.1" 200 21854
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:08 -0600] "GET /fesdweb/css/ChemDoodleWeb.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:08 -0600] "GET /fesdweb/js/jquery.tmpl.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:08 -0600] "GET /fesdweb/js/ChemDoodleWeb.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:08 -0600] "GET /fesdweb/logo/f-orbital_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:09 -0600] "GET /fesdweb/SingleCompoundServlet?Id=76994 HTTP/1.1" 200 8695
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:17 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=None&orbital=None&id=76994 HTTP/1.1" 200 43280
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:21 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:27 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=f&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:36 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:37 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:41 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:42 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:43 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:44 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:44 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:51 -0600] "GET /fesdweb/AdvancedSearch.jsp HTTP/1.1" 200 22078
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:52 -0600] "GET /fesdweb/ElementServlet?AtomicNo=0 HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:51:52 -0600] "GET /fesdweb/AdvancedSearchServlet?AE=&IsShowAll=true&SpaceGroup=0&CrystalSystem=&query=&Emin=-10&Emax=10 HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:29 -0600] "GET /fesdweb/AdvancedSearch.jsp HTTP/1.1" 200 28749
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:29 -0600] "GET /fesdweb/js/jquery.tmpl.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:29 -0600] "GET /fesdweb/logo/f-orbital_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:30 -0600] "GET /fesdweb/ElementServlet?AtomicNo=0 HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:32 -0600] "GET /fesdweb/AdvancedSearchServlet?AE=&IsShowAll=true&SpaceGroup=0&CrystalSystem=&query=&Emin=-10&Emax=10 HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:37 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=None&orbital=None&id=76994 HTTP/1.1" 200 43280
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:44 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:54:51 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=O&orbital=pz&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:55:52 -0600] "GET /static/View/ HTTP/1.1" 404 975
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:55:52 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=f&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:55:57 -0600] "GET /fesdweb/css/ChemDoodleWeb.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:56:00 -0600] "GET /fesdweb/SingleCompound.jsp?Id=76994 HTTP/1.1" 200 21854
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:56:00 -0600] "GET /fesdweb/js/ChemDoodleWeb.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:56:01 -0600] "GET /fesdweb/SingleCompoundServlet?Id=76994 HTTP/1.1" 200 8695
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:56:03 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=None&orbital=None&id=76994 HTTP/1.1" 200 43280
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:56:09 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=f&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:06 -0600] "GET /fesdweb/SingleCompound.jsp?Id=76994 HTTP/1.1" 200 22005
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:06 -0600] "GET /fesdweb/css/ChemDoodleWeb.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:06 -0600] "GET /fesdweb/js/ChemDoodleWeb.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:06 -0600] "GET /fesdweb/js/jquery.tmpl.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:06 -0600] "GET /fesdweb/logo/f-orbital_logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:08 -0600] "GET /fesdweb/SingleCompoundServlet?Id=76994 HTTP/1.1" 200 8695
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:09 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=None&orbital=None&id=76994 HTTP/1.1" 200 43280
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:14 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:20 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=f&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:25 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=s&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:44 -0600] "GET /fesdweb/AdvancedSearch.jsp HTTP/1.1" 200 28900
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:46 -0600] "GET /fesdweb/ElementServlet?AtomicNo=0 HTTP/1.1" 200 814
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:47 -0600] "GET /fesdweb/AdvancedSearchServlet?AE=&IsShowAll=true&SpaceGroup=0&CrystalSystem=&query=&Emin=-10&Emax=10 HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:49 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=None&orbital=None&id=76994 HTTP/1.1" 200 43280
0:0:0:0:0:0:0:1 - - [30/Jul/2017:21:59:55 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=p&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:22:00:02 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=d&id=76994 HTTP/1.1" 200 81133
0:0:0:0:0:0:0:1 - - [30/Jul/2017:22:00:13 -0600] "GET /fesdweb/BandStructureServlet?Emin=-10&Emax=10&element=Pa1&orbital=f&id=76994 HTTP/1.1" 200 81133
